country rate year 
Mongolia 2 1962 
Mongolia 2 1963 
Mongolia 2 1964 
Mongolia 2 1965 
Mongolia 2 1966 
Mongolia 2 1967 
Mongolia 2 1968 
Mongolia 2 1969 
Mongolia 2 1970 
Mongolia 2 1971 
Montenegro 2 1961 
Montenegro 2 1962 
Montenegro 2 1963 
Montenegro 2 1964 
Montenegro 2 1965 
Montenegro 2 1966 
Montenegro 2 1967 
Montenegro 2 1968 
Montenegro 2 1969 
Montenegro 2 1970 
Montenegro 2 1971 
Morocco 2 1961 
Morocco 2 1962 
Morocco 2 1963 
Morocco 2 1964 
Morocco 2 1965 
Morocco 2 1966 
Morocco 2 1967 
Morocco 2 1968 
Morocco 2 1969 
Morocco 2 1970 
Morocco 2 1971 
Mozambique 2 1961 
Mozambique 2 1962 
Mozambique 2 1963 
Mozambique 2 1964 
Mozambique 2 1965 
Mozambique 2 1966 
Mozambique 2 1967 
Mozambique 2 1968 
Mozambique 2 1969 
Mozambique 2 1970 
Mozambique 2 1971 
Myanmar 2 1961 
Myanmar 2 1962 
Myanmar 2 1963 
Myanmar 2 1964 
Myanmar 2 1965 
Myanmar 2 1966 
Myanmar 2 1967 
Myanmar 2 1968 
Myanmar 2 1969 
Myanmar 2 1970 
Myanmar 2 1971 
Namibia 2 1961 
Namibia 2 1962 
Namibia 2 1963 
Namibia 2 1964 
Namibia 2 1965 
Namibia 2 1966 
Namibia 2 1967 
Namibia 2 1968 
Namibia 2 1969 
Namibia 2 1970 
Namibia 2 1971 
Nepal 2 1961 
Nepal 2 1962 
Nepal 2 1963 
Nepal 2 1964 
Nepal 2 1965 
Nepal 2 1966 
Nepal 2 1967 
Nepal 2 1968 
Nepal 2 1969 
Nepal 2 1970 
Nepal 2 1971 
Netherlands 1 1961 
Netherlands 1 1962 
Netherlands 1 1963 
Netherlands 1 1964 
Netherlands 1 1965 
Netherlands 1 1966 
Netherlands 1 1967 
Netherlands 1 1968 
Netherlands 1 1969 
Netherlands 1 1970 
Netherlands 1 1971 
New Zealand 1 1961 
New Zealand 1 1962 
New Zealand 1 1963 
New Zealand 1 1964 
New Zealand 1 1965 
New Zealand 1 1966 
New Zealand 1 1967 
New Zealand 1 1968 
New Zealand 1 1969 
New Zealand 1 1970 
New Zealand 1 1971 
Nicaragua 2 1961 
Nicaragua 2 1962 
Nicaragua 2 1963 
Nicaragua 2 1964 
Nicaragua 2 1965 
Nicaragua 2 1966 
Nicaragua 2 1967 
Nicaragua 2 1968 
Nicaragua 2 1969 
Nicaragua 2 1970 
Nicaragua 2 1971 
Niger 2 1961 
Niger 2 1962 
Niger 2 1963 
Niger 2 1964 
Niger 2 1965 
Niger 2 1966 
Niger 2 1967 
Niger 2 1968 
Niger 2 1969 
Niger 2 1970 
Niger 2 1971 
Nigeria 2 1961 
Nigeria 2 1962 
Nigeria 2 1963 
Nigeria 2 1964 
Nigeria 2 1965 
Nigeria 2 1966 
Nigeria 3 1967 
Nigeria 3 1968 
Nigeria 3 1969 
Nigeria 3 1970 
Nigeria 2 1971 
North Korea 2 1961 
North Korea 2 1962 
North Korea 2 1963 
North Korea 2 1964 
North Korea 2 1965 
North Korea 2 1966 
North Korea 2 1967 
North Korea 2 1968 
North Korea 2 1969 
North Korea 2 1970 
North Korea 2 1971 
North Macedonia 2 1961 
North Macedonia 2 1962 
North Macedonia 2 1963 
North Macedonia 2 1964 
North Macedonia 2 1965 
North Macedonia 2 1966 
North Macedonia 2 1967 
North Macedonia 2 1968 
North Macedonia 2 1969 
North Macedonia 2 1970 
North Macedonia 2 1971 
Norway 1 1961 
Norway 1 1962 
Norway 1 1963 
Norway 1 1964 
Norway 1 1965 
Norway 1 1966 
Norway 1 1967 
Norway 1 1968 
Norway 1 1969 
Norway 1 1970 
Norway 1 1971 
Oman 2 1961 
Oman 2 1962 
Oman 2 1963 
Oman 2 1964 
Oman 2 1965 
Oman 2 1966 
Oman 2 1967 
Oman 2 1968 
Oman 2 1969 
Oman 2 1970 
Oman 2 1971 
Pakistan 2 1961 
Pakistan 2 1962 
Pakistan 2 1963 
Pakistan 2 1964 
Pakistan 2 1965 
Pakistan 2 1966 
Pakistan 2 1967 
Pakistan 2 1968 
Pakistan 2 1969 
Pakistan 2 1970 
Pakistan 2 1971 
Palestine 2 1961 
Palestine 2 1962 
Palestine 2 1963 
Palestine 2 1964 
Palestine 2 1965 
Palestine 2 1966 
Palestine 2 1967 
Palestine 2 1968 
Palestine 2 1969 
Palestine 2 1970 
Palestine 2 1971 
Panama 2 1961 
Panama 2 1962 
Panama 2 1963 
Panama 2 1964 
Panama 2 1965 
Panama 2 1966 
Panama 2 1967 
Panama 2 1968 
Panama 2 1969 
Panama 2 1970 
Panama 2 1971 
Papua New Guinea 2 1961 
Papua New Guinea 2 1962 
Papua New Guinea 2 1963 
Papua New Guinea 2 1964 
Papua New Guinea 2 1965 
Papua New Guinea 2 1966 
Papua New Guinea 2 1967 
Papua New Guinea 2 1968 
Papua New Guinea 2 1969 
Papua New Guinea 2 1970 
Papua New Guinea 2 1971 
Paraguay 2 1961 
Paraguay 2 1962 
Paraguay 2 1963 
Paraguay 2 1964 
Paraguay 2 1965 
Paraguay 2 1966 
Paraguay 2 1967 
Paraguay 2 1968 
Paraguay 2 1969 
Paraguay 2 1970 
Paraguay 2 1971 
Peru 2 1961 
Peru 2 1962 
Peru 2 1963 
Peru 2 1964 
Peru 2 1965 
Peru 2 1966 
Peru 2 1967 
Peru 2 1968 
Peru 2 1969 
Peru 2 1970 
Peru 2 1971 
Philippines 2 1961 
Philippines 2 1962 
Philippines 2 1963 
Philippines 2 1964 
Philippines 2 1965 
Philippines 2 1966 
Philippines 2 1967 
Philippines 2 1968 
Philippines 2 1969 
Philippines 2 1970 
Philippines 2 1971 
Poland 1 1961 
Poland 1 1962 
Poland 1 1963 
Poland 1 1964 
Poland 1 1965 
Poland 1 1966 
Poland 1 1967 
Poland 1 1968 
Poland 1 1969 
Poland 1 1970 
Poland 1 1971 
Portugal 1 1961 
Portugal 1 1962 
Portugal 1 1963 
Portugal 1 1964 
Portugal 1 1965 
Portugal 1 1966 
Portugal 1 1967 
Portugal 1 1968 
Portugal 1 1969 
Portugal 1 1970 
Portugal 1 1971 
Qatar 2 1961 
Qatar 2 1962 
Qatar 2 1963 
Qatar 2 1964 
Qatar 2 1965 
Qatar 2 1966 
Qatar 2 1967 
Qatar 2 1968 
Qatar 2 1969 
Qatar 2 1970 
Qatar 2 1971 
Romania 2 1961 
Romania 2 1962 
Romania 2 1963 
Romania 2 1964 
Romania 2 1965 
Romania 2 1966 
Romania 2 1967 
Romania 2 1968 
Romania 2 1969 
Romania 2 1970 
Romania 2 1971 
Russia 1 1961 
Russia 1 1962 
Russia 1 1963 
Russia 1 1964 
Russia 1 1965 
Russia 1 1966 
Russia 1 1967 
Russia 1 1968 
Russia 1 1969 
Russia 1 1970 
Russia 1 1971 
Rwanda 2 1961 
Rwanda 2 1962 
Rwanda 2 1963 
Rwanda 2 1964 
Rwanda 2 1965 
Rwanda 2 1966 
Rwanda 2 1967 
Rwanda 2 1968 
Rwanda 2 1969 
Rwanda 2 1970 
Rwanda 2 1971 
Samoa 2 1961 
Samoa 2 1962 
Samoa 2 1963 
Samoa 2 1964 
Samoa 2 1965 
Samoa 2 1966 
Samoa 2 1967 
Samoa 2 1968 
Samoa 2 1969 
Samoa 2 1970 
Samoa 2 1971 
Sao Tome and Principe 2 1961 
Sao Tome and Principe 2 1962 
Sao Tome and Principe 2 1963 
Sao Tome and Principe 2 1964 
Sao Tome and Principe 2 1965 
Sao Tome and Principe 2 1966 
Sao Tome and Principe 2 1967 
Sao Tome and Principe 2 1968 
Sao Tome and Principe 2 1969 
Sao Tome and Principe 2 1970 
Sao Tome and Principe 2 1971 
Saudi Arabia 2 1961 
Saudi Arabia 2 1962 
Saudi Arabia 2 1963 
Saudi Arabia 2 1964 
Saudi Arabia 2 1965 
Saudi Arabia 2 1966 
Saudi Arabia 2 1967 
Saudi Arabia 2 1968 
Saudi Arabia 2 1969 
Saudi Arabia 2 1970 
Saudi Arabia 2 1971 
Senegal 2 1961 
Senegal 2 1962 
Senegal 2 1963 
Senegal 2 1964 
Senegal 2 1965 
Senegal 2 1966 
Senegal 2 1967 
Senegal 2 1968 
Senegal 2 1969 
Senegal 2 1970 
Senegal 2 1971 
Serbia 2 1961 
Serbia 2 1962 
Serbia 2 1963 
Serbia 2 1964 
Serbia 2 1965 
Serbia 2 1966 
Serbia 2 1967 
Serbia 2 1968 
Serbia 2 1969 
Serbia 2 1970 
Serbia 2 1971 
Seychelles 2 1961 
Seychelles 2 1962 
Seychelles 2 1963 
Seychelles 2 1964 
Seychelles 2 1965 
Seychelles 2 1966 
Seychelles 2 1967 
Seychelles 2 1968 
Seychelles 2 1969 
Seychelles 2 1970 
Seychelles 2 1971 
Sierra Leone 2 1961 
Sierra Leone 2 1962 
Sierra Leone 2 1963 
Sierra Leone 2 1964 
Sierra Leone 2 1965 
Sierra Leone 2 1966 
Sierra Leone 2 1967 
Sierra Leone 2 1968 
Sierra Leone 2 1969 
Sierra Leone 2 1970 
Sierra Leone 2 1971 
Singapore 2 1961 
Singapore 2 1962 
Singapore 2 1963 
Singapore 2 1964 
Singapore 2 1965 
Singapore 2 1966 
Singapore 2 1967 
Singapore 2 1968 
Singapore 2 1969 
Singapore 2 1970 
Singapore 2 1971 
Slovak Republic 1 1961 
Slovak Republic 1 1962 
Slovak Republic 1 1963 
Slovak Republic 1 1964 
Slovak Republic 1 1965 
Slovak Republic 1 1966 
Slovak Republic 1 1967 
Slovak Republic 1 1968 
Slovak Republic 1 1969 
Slovak Republic 1 1970 
Slovak Republic 1 1971 
Slovenia 2 1961 
Slovenia 2 1962 
Slovenia 2 1963 
Slovenia 2 1964 
Slovenia 2 1965 
Slovenia 2 1966 
Slovenia 2 1967 
Slovenia 2 1968 
Slovenia 2 1969 
Slovenia 2 1970 
Slovenia 2 1971 
Solomon Islands 2 1961 
Solomon Islands 2 1962 
Solomon Islands 2 1963 
Solomon Islands 2 1964 
Solomon Islands 2 1965 
Solomon Islands 2 1966 
Solomon Islands 2 1967 
Solomon Islands 2 1968 
Solomon Islands 2 1969 
Solomon Islands 2 1970 
Solomon Islands 2 1971 
Somalia 2 1961 
Somalia 2 1962 
Somalia 2 1963 
Somalia 2 1964 
Somalia 2 1965 
Somalia 2 1966 
Somalia 2 1967 
Somalia 2 1968 
Somalia 2 1969 
Somalia 2 1970 
Somalia 2 1971 
South Africa 2 1961 
South Africa 2 1962 
South Africa 2 1963 
South Africa 2 1964 
South Africa 2 1965 
South Africa 2 1966 
South Africa 2 1967 
South Africa 2 1968 
South Africa 2 1969 
South Africa 2 1970 
South Africa 2 1971 
South Korea 2 1961 
South Korea 2 1962 
South Korea 2 1963 
South Korea 2 1964 
South Korea 2 1965 
South Korea 2 1966 
South Korea 2 1967 
South Korea 2 1968 
South Korea 2 1969 
South Korea 2 1970 
South Korea 2 1971 
South Sudan 2 1961 
South Sudan 2 1962 
South Sudan 2 1963 
South Sudan 2 1964 
South Sudan 2 1965 
South Sudan 2 1966 
South Sudan 2 1967 
South Sudan 2 1968 
South Sudan 2 1969 
South Sudan 2 1970 
South Sudan 2 1971 
Spain 1 1961 
Spain 1 1962 
Spain 1 1963 
Spain 1 1964 
Spain 1 1965 
Spain 1 1966 
Spain 1 1967 
Spain 1 1968 
Spain 1 1969 
Spain 1 1970 
Spain 1 1971 
Sri Lanka 2 1961 
Sri Lanka 2 1962 
Sri Lanka 2 1963 
Sri Lanka 2 1964 
Sri Lanka 2 1965 
Sri Lanka 2 1966 
Sri Lanka 2 1967 
Sri Lanka 2 1968 
Sri Lanka 2 1969 
Sri Lanka 2 1970 
Sri Lanka 2 1971 
St. Lucia 2 1961 
St. Lucia 2 1962 
St. Lucia 2 1963 
St. Lucia 2 1964 
St. Lucia 2 1965 
St. Lucia 2 1966 
St. Lucia 2 1967 
St. Lucia 2 1968 
St. Lucia 2 1969 
St. Lucia 2 1970 
St. Lucia 2 1971 
St. Vincent and the Grenadines 2 1961 
St. Vincent and the Grenadines 2 1962 
St. Vincent and the Grenadines 2 1963 
St. Vincent and the Grenadines 2 1964 
St. Vincent and the Grenadines 2 1965 
St. Vincent and the Grenadines 2 1966 
St. Vincent and the Grenadines 2 1967 
St. Vincent and the Grenadines 2 1968 
St. Vincent and the Grenadines 2 1969 
St. Vincent and the Grenadines 2 1970 
St. Vincent and the Grenadines 2 1971 
Sudan 2 1961 
Sudan 2 1962 
Sudan 2 1963 
Sudan 2 1964 
Sudan 2 1965 
Sudan 2 1966 
Sudan 2 1967 
Sudan 2 1968 
Sudan 2 1969 
Sudan 2 1970 
Sudan 2 1971 
Suriname 2 1961 
Suriname 2 1962 
Suriname 2 1963 
Suriname 2 1964 
Suriname 2 1965 
Suriname 2 1966 
Suriname 2 1967 
Suriname 2 1968 
Suriname 2 1969 
Suriname 2 1970 
Suriname 2 1971 
Sweden 1 1961 
Sweden 1 1962 
Sweden 1 1963 
Sweden 1 1964 
Sweden 1 1965 
Sweden 1 1966 
Sweden 1 1967 
Sweden 1 1968 
Sweden 1 1969 
Sweden 1 1970 
Sweden 1 1971 
Switzerland 1 1961 
Switzerland 1 1962 
Switzerland 1 1963 
Switzerland 1 1964 
Switzerland 1 1965 
Switzerland 1 1966 
Switzerland 1 1967 
Switzerland 1 1968 
Switzerland 1 1969 
Switzerland 1 1970 
Switzerland 1 1971 
Syria 2 1961 
Syria 2 1962 
Syria 2 1963 
Syria 2 1964 
Syria 2 1965 
Syria 2 1966 
Syria 2 1967 
Syria 2 1968 
Syria 2 1969 
Syria 2 1970 
Syria 2 1971 
Tajikistan 2 1961 
Tajikistan 2 1962 
Tajikistan 2 1963 
Tajikistan 2 1964 
Tajikistan 2 1965 
Tajikistan 2 1966 
Tajikistan 2 1967 
Tajikistan 2 1968 
Tajikistan 2 1969 
Tajikistan 2 1970 
Tajikistan 2 1971 
Tanzania 2 1961 
Tanzania 2 1962 
Tanzania 2 1963 
Tanzania 2 1964 
Tanzania 2 1965 
Tanzania 2 1966 
Tanzania 2 1967 
Tanzania 2 1968 
Tanzania 2 1969 
Tanzania 2 1970 
Tanzania 2 1971 
Thailand 2 1961 
Thailand 2 1962 
Thailand 2 1963 
Thailand 2 1964 
Thailand 2 1965 
Thailand 2 1966 
Thailand 2 1967 
Thailand 2 1968 
Thailand 2 1969 
Thailand 2 1970 
Thailand 2 1971 
Timor-Leste 2 1961 
Timor-Leste 2 1962 
Timor-Leste 2 1963 
Timor-Leste 2 1964 
Timor-Leste 2 1965 
Timor-Leste 2 1966 
Timor-Leste 2 1967 
Timor-Leste 2 1968 
Timor-Leste 2 1969 
Timor-Leste 2 1970 
Timor-Leste 2 1971 
Togo 2 1961 
Togo 2 1962 
Togo 2 1963 
Togo 2 1964 
Togo 2 1965 
Togo 2 1966 
Togo 2 1967 
Togo 2 1968 
Togo 2 1969 
Togo 2 1970 
Togo 2 1971 
Tonga 2 1961 
Tonga 2 1962 
Tonga 2 1963 
Tonga 2 1964 
Tonga 2 1965 
Tonga 2 1966 
Tonga 2 1967 
Tonga 2 1968 
Tonga 2 1969 
Tonga 2 1970 
Tonga 2 1971 
Trinidad and Tobago 2 1961 
Trinidad and Tobago 2 1962 
Trinidad and Tobago 2 1963 
Trinidad and Tobago 2 1964 
Trinidad and Tobago 2 1965 
Trinidad and Tobago 2 1966 
Trinidad and Tobago 2 1967 
Trinidad and Tobago 2 1968 
Trinidad and Tobago 2 1969 
Trinidad and Tobago 2 1970 
Trinidad and Tobago 2 1971 
Tunisia 2 1961 
Tunisia 2 1962 
Tunisia 2 1963 
Tunisia 2 1964 
Tunisia 2 1965 
Tunisia 2 1966 
Tunisia 2 1967 
Tunisia 2 1968 
Tunisia 2 1969 
Tunisia 2 1970 
Tunisia 2 1971 
Turkey 2 1961 
Turkey 2 1962 
Turkey 2 1963 
Turkey 2 1964 
Turkey 2 1965 
Turkey 2 1966 
Turkey 2 1967 
Turkey 2 1968 
Turkey 2 1969 
Turkey 2 1970 
Turkey 2 1971 
Turkmenistan 2 1961 
Turkmenistan 2 1962 
Turkmenistan 2 1963 
Turkmenistan 2 1964 
Turkmenistan 2 1965 
Turkmenistan 2 1966 
Turkmenistan 2 1967 
Turkmenistan 2 1968 
Turkmenistan 2 1969 
Turkmenistan 2 1970 
Turkmenistan 2 1971 
Uganda 2 1961 
Uganda 2 1962 
Uganda 2 1963 
Uganda 2 1964 
Uganda 2 1965 
Uganda 2 1966 
Uganda 2 1967 
Uganda 2 1968 
Uganda 2 1969 
Uganda 2 1970 
Uganda 2 1971 
Ukraine 1 1961 
Ukraine 1 1962 
Ukraine 1 1963 
Ukraine 1 1964 
Ukraine 1 1965 
Ukraine 1 1966 
Ukraine 1 1967 
Ukraine 1 1968 
Ukraine 1 1969 
Ukraine 1 1970 
Ukraine 1 1971 
United Arab Emirates 2 1961 
United Arab Emirates 2 1962 
United Arab Emirates 2 1963 
United Arab Emirates 2 1964 
United Arab Emirates 2 1965 
United Arab Emirates 2 1966 
United Arab Emirates 2 1967 
United Arab Emirates 2 1968 
United Arab Emirates 2 1969 
United Arab Emirates 2 1970 
United Arab Emirates 2 1971 
United Kingdom 1 1961 
United Kingdom 1 1962 
United Kingdom 1 1963 
United Kingdom 1 1964 
United Kingdom 1 1965 
United Kingdom 1 1966 
United Kingdom 1 1967 
United Kingdom 1 1968 
United Kingdom 1 1969 
United Kingdom 1 1970 
United Kingdom 1 1971 
United States 1 1961 
United States 1 1962 
United States 1 1963 
United States 1 1964 
United States 1 1965 
United States 1 1966 
United States 1 1967 
United States 1 1968 
United States 1 1969 
United States 1 1970 
United States 1 1971 
Uruguay 2 1961 
Uruguay 2 1962 
Uruguay 2 1963 
Uruguay 2 1964 
Uruguay 2 1965 
Uruguay 2 1966 
Uruguay 2 1967 
Uruguay 2 1968 
Uruguay 2 1969 
Uruguay 2 1970 
Uruguay 2 1971 
Uzbekistan 2 1961 
Uzbekistan 2 1962 
Uzbekistan 2 1963 
Uzbekistan 2 1964 
Uzbekistan 2 1965 
Uzbekistan 2 1966 
Uzbekistan 2 1967 
Uzbekistan 2 1968 
Uzbekistan 2 1969 
Uzbekistan 2 1970 
Uzbekistan 2 1971 
Vanuatu 2 1961 
Vanuatu 2 1962 
Vanuatu 2 1963 
Vanuatu 2 1964 
Vanuatu 2 1965 
Vanuatu 2 1966 
Vanuatu 2 1967 
Vanuatu 2 1968 
Vanuatu 2 1969 
Vanuatu 2 1970 
Vanuatu 2 1971 
Venezuela 2 1961 
Venezuela 2 1962 
Venezuela 2 1963 
Venezuela 2 1964 
Venezuela 2 1965 
Venezuela 2 1966 
Venezuela 2 1967 
Venezuela 2 1968 
Venezuela 2 1969 
Venezuela 2 1970 
Venezuela 2 1971 
Vietnam 2 1961 
Vietnam 2 1962 
Vietnam 2 1963 
Vietnam 2 1964 
Vietnam 2 1965 
Vietnam 2 1966 
Vietnam 2 1967 
Vietnam 2 1968 
Vietnam 2 1969 
Vietnam 2 1970 
Vietnam 2 1971 
Yemen 2 1961 
Yemen 2 1962 
Yemen 2 1963 
Yemen 2 1964 
Yemen 2 1965 
Yemen 2 1966 
Yemen 2 1967 
Yemen 2 1968 
Yemen 2 1969 
Yemen 2 1970 
Yemen 2 1971 
Zambia 2 1961 
Zambia 2 1962 
Zambia 2 1963 
Zambia 2 1964 
Zambia 2 1965 
Zambia 2 1966 
Zambia 2 1967 
Zambia 2 1968 
Zambia 2 1969 
Zambia 2 1970 
Zambia 2 1971 
Zimbabwe 2 1961 
Zimbabwe 2 1962 
Zimbabwe 2 1963 
Zimbabwe 2 1964 
Zimbabwe 2 1965 
Zimbabwe 2 1966 
Zimbabwe 2 1967 
Zimbabwe 2 1968 
Zimbabwe 2 1969 
Zimbabwe 2 1970 
Zimbabwe 2 1971 
